Recorded, Language, URL
10/19/2017 14:13:40, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
08/20/2017 15:15:17, en-us, https://www.jw.org
10/04/2017 12:08:53, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_400_VIDEO&prefer=content&srcid=share
10/09/2017 17:29:19, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/16/2017 13:18:20, en-US, https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
10/14/2017 15:32:10, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/12/2017 14:25:24, , https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/30/2017 15:44:26, en-us, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
10/02/2017 11:11:50, , https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
09/11/2017 16:26:56, en-US, https://www.jw.org
10/19/2017 21:21:24, es-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_3_VIDEO&prefer=content&srcid=share
10/07/2017 14:35:26, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
09/12/2017 13:39:28, en-US, https://www.jw.org
09/23/2017 14:33:25, , https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
09/16/2017 18:57:41, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/16/2017 17:43:08, en-us, https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
09/16/2017 15:48:22, , https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/09/2017 10:58:07, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
10/03/2017 12:49:54, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_170_VIDEO&prefer=content&srcid=share
10/03/2017 14:23:07, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_170_VIDEO&prefer=content&srcid=share
12/19/2017 06:47:46, en-us, https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
09/18/2017 15:21:50, en-US, https://www.jw.org
10/12/2017 12:34:26, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
09/21/2017 11:17:56, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/23/2017 13:54:35, es-US, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
10/16/2017 11:26:44, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
09/07/2017 10:27:17, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_190_VIDEO&prefer=content&srcid=share
09/23/2017 14:54:59, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/07/2017 10:29:48, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_170_VIDEO&prefer=content&srcid=share
10/02/2017 12:20:11, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502016852_1_VIDEO&prefer=content&srcid=share
09/23/2017 14:00:56, en-US, https://www.jw.org/finder?docid=1011214&item=pub-whbs_x_VIDEO&prefer=content&srcid=share
10/12/2017 10:57:35, en-us, https://www.jw.org
09/23/2017 13:50:21, es-US, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
08/14/2017 23:57:03, en-US, https://www.jw.org/en/publications/books/good-news-from-god/who-is-god/video-gods-name/
10/19/2017 14:59:26, es-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_3_VIDEO&prefer=content&srcid=share
09/25/2017 11:04:57, , https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_190_VIDEO&prefer=content&srcid=share
09/14/2017 15:43:24, , https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_170_VIDEO&prefer=content&srcid=share
10/21/2017 17:38:10, es-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_3_VIDEO&prefer=content&srcid=share
10/03/2017 07:57:13, , https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_400_VIDEO&prefer=content&srcid=share
09/16/2017 15:56:26, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/14/2017 13:44:59, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/07/2017 13:50:52, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/19/2017 14:47:04, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_3_VIDEO&prefer=content&srcid=share
09/28/2017 15:53:58, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_190_VIDEO&prefer=content&srcid=share
09/11/2017 11:06:28, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
10/14/2017 13:19:38, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502016853_1_VIDEO&prefer=content&srcid=share
10/02/2017 14:16:04, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
09/11/2017 13:25:17, , https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_230_VIDEO&prefer=content&srcid=share
10/19/2017 16:13:06, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502016853_1_VIDEO&prefer=content&srcid=share
09/23/2017 14:06:59, , https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
09/21/2017 13:23:41, , https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
10/12/2017 12:30:16, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/25/2017 10:43:57, , https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/19/2017 11:35:02, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/18/2017 14:13:34, en-US, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
10/02/2017 13:21:16, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
10/07/2017 16:27:01, en-us, https://www.jw.org/finder?docid=1011214&item=pub-whbs_x_VIDEO&prefer=content&srcid=share
09/13/2017 16:14:43, en-us, https://www.jw.org
10/09/2017 14:01:43, , https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
10/14/2017 14:07:25, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/16/2017 15:10:33, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
09/28/2017 15:15:37, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
10/18/2017 11:40:46, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
08/29/2017 09:40:01, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/02/2017 14:22:22, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
09/11/2017 11:23:18, , https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/16/2017 12:22:48, en-US, https://www.jw.org
08/17/2017 08:30:14, en-us, https://www.jw.org/finder?pub=bh&srcid=share&wtlocale=E
09/28/2017 15:20:51, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_230_VIDEO&prefer=content&srcid=share
09/23/2017 13:39:32, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/07/2017 17:02:25, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_400_VIDEO&prefer=content&srcid=share
10/14/2017 13:55:22, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_3_VIDEO&prefer=content&srcid=share
09/14/2017 16:07:21, en-us, https://www.jw.org
10/07/2017 15:25:07, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_230_VIDEO&prefer=content&srcid=share
09/30/2017 16:06:00, es-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_400_VIDEO&prefer=content&srcid=share
09/16/2017 14:39:06, en-us, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
10/07/2017 16:24:12, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/11/2017 11:23:50, , https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/02/2017 17:07:50, , https://www.jw.org/finder?docid=1011214&item=pub-imv_3_VIDEO&prefer=content&srcid=share
09/25/2017 12:18:00, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502016852_1_VIDEO&prefer=content&srcid=share
10/17/2017 14:47:52, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_230_VIDEO&prefer=content&srcid=share
09/09/2017 07:55:35, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
09/23/2017 13:23:54, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/18/2017 16:40:19, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
09/25/2017 10:57:23, , https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/23/2017 13:53:40, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/12/2017 10:41:05, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
09/19/2017 10:32:29, en-US, https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
10/07/2017 16:18:07, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/18/2017 17:20:33, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/12/2017 13:45:41, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
09/16/2017 16:16:29, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_400_VIDEO&prefer=content&srcid=share
10/07/2017 15:45:05, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
10/03/2017 10:42:38, en-us, https://www.jw.org
10/02/2017 12:49:37, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/11/2017 12:57:41, , https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/05/2017 14:36:29, en-us, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
10/16/2017 13:34:57, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_170_VIDEO&prefer=content&srcid=share
09/28/2017 16:57:25, , https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
09/25/2017 10:39:03, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/19/2017 14:48:42, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
08/14/2017 15:38:26, en-US, https://www.jw.org/en/publications/books/good-news-from-god/
10/12/2017 10:46:43, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
09/19/2017 12:23:29, en-US, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
09/21/2017 11:20:07, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
10/09/2017 11:15:08, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
10/16/2017 16:45:59, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
09/14/2017 14:37:07, en-us, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
09/16/2017 15:38:53, en-US, https://www.jw.org
10/05/2017 11:36:00, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/23/2017 14:30:58, , https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
09/23/2017 13:22:10, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502016853_1_VIDEO&prefer=content&srcid=share
10/12/2017 14:47:48, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/25/2017 12:14:19, en-us, https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
08/15/2017 12:32:19, en-US, https://www.jw.org/en/publications/books/good-news-from-god/who-is-god/video-gods-name/
10/19/2017 11:52:26, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
10/02/2017 16:29:42, , https://www.jw.org/finder?docid=1011214&item=pub-whbs_x_VIDEO&prefer=content&srcid=share
09/12/2017 14:25:27, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/21/2017 17:45:23, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/11/2017 14:30:33, , https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/14/2017 14:04:13, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_230_VIDEO&prefer=content&srcid=share
09/30/2017 13:25:43, en-us, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
11/13/2017 15:49:17, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_400_VIDEO&prefer=content&srcid=share
09/28/2017 16:16:16, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_190_VIDEO&prefer=content&srcid=share
10/19/2017 12:42:50, , https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/07/2017 10:31:50, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
10/03/2017 13:05:51, , https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
09/11/2017 12:58:49, , https://www.jw.org
10/10/2017 11:59:11, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
10/14/2017 14:51:48, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
09/16/2017 15:48:24, , https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/07/2017 16:50:37, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_190_VIDEO&prefer=content&srcid=share
09/14/2017 15:56:19, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
10/02/2017 13:46:20, en-us, https://www.jw.org/finder?docid=1011214&item=pub-whbs_x_VIDEO&prefer=content&srcid=share
09/16/2017 14:51:08, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
10/07/2017 16:44:30, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
10/03/2017 14:21:14, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
09/18/2017 16:28:56, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_3_VIDEO&prefer=content&srcid=share
10/14/2017 14:29:35, en-us, https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
10/07/2017 15:07:25, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
08/15/2017 17:36:03, es-xl, https://www.jw.org/en/publications/videos/
10/21/2017 15:26:04, , https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_400_VIDEO&prefer=content&srcid=share
09/28/2017 16:10:11, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_3_VIDEO&prefer=content&srcid=share
09/23/2017 14:04:54, , https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
10/12/2017 15:52:14, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/23/2017 14:30:07, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_3_VIDEO&prefer=content&srcid=share
10/12/2017 13:24:04, en-us, https://www.jw.org
09/21/2017 16:12:35, , https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/23/2017 14:12:32, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
09/19/2017 11:12:03, en-us, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
10/05/2017 11:38:25, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/11/2017 12:57:49, , https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
10/02/2017 13:07:59, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/23/2017 15:32:48, en-US, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
09/11/2017 12:28:34, , https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
10/16/2017 13:48:35, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_230_VIDEO&prefer=content&srcid=share
10/02/2017 13:04:04, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
09/11/2017 14:27:43, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_190_VIDEO&prefer=content&srcid=share
09/09/2017 08:15:22, en-US, https://www.jw.org/finder?pub=fg&srcid=share
10/17/2017 14:37:52, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_230_VIDEO&prefer=content&srcid=share
09/30/2017 15:05:23, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/18/2017 13:27:02, en-us, https://www.jw.org
10/07/2017 16:34:27, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/19/2017 12:08:24, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/14/2017 14:33:44, es-GT, https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
09/23/2017 14:07:28, en-US, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
10/10/2017 12:37:46, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/17/2017 10:41:27, , https://www.jw.org/finder?docid=1011214&item=pub-whbs_x_VIDEO&prefer=content&srcid=share
09/16/2017 13:29:33, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
09/16/2017 16:57:28, , https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/07/2017 15:05:50, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/12/2017 13:12:43, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/21/2017 16:56:35, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
09/21/2017 17:00:23, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
10/20/2017 12:27:01, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
08/15/2017 17:30:34, es-xl, https://www.jw.org/finder?docid=1011214
09/28/2017 14:17:58, , https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/23/2017 13:55:50, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/19/2017 12:42:12, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
09/28/2017 15:55:04, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_3_VIDEO&prefer=content&srcid=share
09/23/2017 14:18:58, , https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_230_VIDEO&prefer=content&srcid=share
10/12/2017 14:26:40, en-us, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
09/19/2017 12:25:45, en-US, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
09/28/2017 15:55:22, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502016853_1_VIDEO&prefer=content&srcid=share
10/19/2017 11:18:05, , https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
09/11/2017 11:24:42, , https://www.jw.org/finder?docid=1011214&item=pub-imv_3_VIDEO&prefer=content&srcid=share
10/03/2017 12:44:18, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_190_VIDEO&prefer=content&srcid=share
09/11/2017 11:36:33, en-us, https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
09/23/2017 14:13:17, en-US, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
08/15/2017 10:18:05, en-US, https://www.jw.org/en/publications/books/good-news-from-god/who-is-god/video-gods-name/
10/09/2017 11:04:53, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_170_VIDEO&prefer=content&srcid=share
09/28/2017 15:46:43, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_400_VIDEO&prefer=content&srcid=share
08/20/2017 15:15:29, en-us, https://www.jw.org
10/16/2017 15:54:30, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_230_VIDEO&prefer=content&srcid=share
10/02/2017 11:10:51, , https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
09/16/2017 16:29:18, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/07/2017 16:46:14, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
10/07/2017 16:35:28, , https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
09/16/2017 13:39:50, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_170_VIDEO&prefer=content&srcid=share
10/14/2017 14:58:31, , https://www.jw.org
10/05/2017 17:14:21, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/11/2017 15:24:43, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_190_VIDEO&prefer=content&srcid=share
09/16/2017 15:48:57, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502016853_1_VIDEO&prefer=content&srcid=share
10/16/2017 12:45:23, , https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
09/14/2017 15:48:03, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_230_VIDEO&prefer=content&srcid=share
10/02/2017 12:59:35, , https://www.jw.org
09/30/2017 15:22:06, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/21/2017 14:13:14, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_230_VIDEO&prefer=content&srcid=share
09/07/2017 10:31:50, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
10/14/2017 14:57:49, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
08/17/2017 07:50:05, en-us, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
09/25/2017 10:35:36, en-US, https://www.jw.org
09/23/2017 14:55:25, en-us, https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
09/18/2017 15:16:40, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
10/18/2017 12:17:50, en-US, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
09/18/2017 10:47:33, en-us, https://www.jw.org/finder?docid=1011214&item=pub-imv_1_VIDEO&prefer=content&srcid=share
10/09/2017 17:09:06, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502017855_1_VIDEO&prefer=content&srcid=share
09/19/2017 16:37:54, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/07/2017 16:55:58, , https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_190_VIDEO&prefer=content&srcid=share
09/13/2017 10:43:20, en-us, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
09/14/2017 11:52:45, en-US, https://www.jw.org/finder?docid=1011214&item=docid-502013340_1_VIDEO&prefer=content&srcid=share
10/24/2017 18:42:51, en-us, https://www.jw.org/finder?docid=1011214&item=pub-wsb_x_VIDEO&prefer=content&srcid=share
10/02/2017 14:47:56, en-us, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_170_VIDEO&prefer=content&srcid=share
09/07/2017 10:27:17, en-US, https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_190_VIDEO&prefer=content&srcid=share
10/02/2017 13:14:06, , https://www.jw.org/finder?docid=1011214&item=pub-nwtsv_190_VIDEO&prefer=content&srcid=share
09/23/2017 15:12:13, en-US, https://www.jw.org/finder?docid=1011214&item=pub-whbs_x_VIDEO&prefer=content&srcid=share
08/29/2017 10:30:32, en-us, https://www.jw.org/finder?docid=1011214&item=pub-whkh_x_VIDEO&prefer=content&srcid=share
10/16/2017 12:28:29, en-us, https://www.jw.org/finder?docid=1011214&item=docid-702014127_1_VIDEO&prefer=content&srcid=share
10/17/2017 10:43:16, en-US, https://www.jw.org/finder?docid=1011214&item=docid-702012008_1_VIDEO&prefer=content&srcid=share
